TIPOENTIDAD;CODIGOENTIDAD;NOMBREENTIDAD;FECHA CORTE;COD_UCA;NOMBRE_UCA;SUBCUENTA;DESCRIPCION;PERSONA_NATURAL;PERSONA_JURIDICA;TOTAL_TARJETAS
118;4;A TODA HORA S.A.;31/08/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,288,488,890,000
118;4;A TODA HORA S.A.;31/08/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;41,725,470,000
118;4;A TODA HORA S.A.;30/09/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;103,144,530,000
118;4;A TODA HORA S.A.;30/09/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;8,353,270,000
118;4;A TODA HORA S.A.;30/09/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,336,689,210,000
118;4;A TODA HORA S.A.;30/09/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;34,019,720,000
118;4;A TODA HORA S.A.;31/10/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;102,135,890,000
118;4;A TODA HORA S.A.;31/10/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;7,626,430,000
118;4;A TODA HORA S.A.;31/10/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,223,991,250,000
118;4;A TODA HORA S.A.;31/10/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;32,259,690,000
118;4;A TODA HORA S.A.;30/11/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;102,025,740,000
118;4;A TODA HORA S.A.;30/11/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;8,486,390,000
118;4;A TODA HORA S.A.;30/11/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,219,745,680,000
118;4;A TODA HORA S.A.;30/11/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;34,866,600,000
118;4;A TODA HORA S.A.;31/12/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;97,517,300,000
118;4;A TODA HORA S.A.;31/12/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;10,794,420,000
118;4;A TODA HORA S.A.;31/12/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;5,155,670,010,000
118;4;A TODA HORA S.A.;31/12/2017;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;46,489,610,000
118;4;A TODA HORA S.A.;31/01/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;94,828,590,000
118;4;A TODA HORA S.A.;31/01/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;10,965,810,000
118;4;A TODA HORA S.A.;31/01/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,080,211,210,000
118;4;A TODA HORA S.A.;31/01/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;44,853,360,000
118;4;A TODA HORA S.A.;28/02/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;94,137,520,000
118;4;A TODA HORA S.A.;28/02/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;10,945,780,000
118;4;A TODA HORA S.A.;28/02/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,107,091,270,000
118;4;A TODA HORA S.A.;28/02/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;40,267,850,000
118;4;A TODA HORA S.A.;31/03/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;103,228,380,000
118;4;A TODA HORA S.A.;31/03/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;11,472,280,000
118;4;A TODA HORA S.A.;31/03/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,738,300,250,000
118;4;A TODA HORA S.A.;31/03/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;42,324,430,000
118;4;A TODA HORA S.A.;30/04/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;102,715,410,000
118;4;A TODA HORA S.A.;30/04/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;8,414,280,000
118;4;A TODA HORA S.A.;30/04/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,261,116,600,000
118;4;A TODA HORA S.A.;30/04/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;33,135,670,000
118;4;A TODA HORA S.A.;31/05/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;105,552,190,000
118;4;A TODA HORA S.A.;31/05/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;7,647,550,000
118;4;A TODA HORA S.A.;31/05/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,462,873,780,000
118;4;A TODA HORA S.A.;31/05/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;32,539,940,000
118;4;A TODA HORA S.A.;30/06/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;95,904,130,000
118;4;A TODA HORA S.A.;30/06/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;6,825,180,000
118;4;A TODA HORA S.A.;30/06/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,944,785,990,000
118;4;A TODA HORA S.A.;30/06/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;33,882,830,000
118;4;A TODA HORA S.A.;31/07/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;94,810,590,000
118;4;A TODA HORA S.A.;31/07/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;8,343,930,000
118;4;A TODA HORA S.A.;31/07/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,784,678,980,000
118;4;A TODA HORA S.A.;31/07/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;38,415,480,000
118;4;A TODA HORA S.A.;31/08/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;109,536,220,000
118;4;A TODA HORA S.A.;31/08/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;9,521,550,000
118;4;A TODA HORA S.A.;31/08/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,438,012,020,000
118;4;A TODA HORA S.A.;31/08/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;40,729,000,000
118;4;A TODA HORA S.A.;30/09/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;107,802,610,000
118;4;A TODA HORA S.A.;30/09/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;7,961,000,000
118;4;A TODA HORA S.A.;30/09/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,447,633,310,000
118;4;A TODA HORA S.A.;30/09/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;33,442,100,000
118;4;A TODA HORA S.A.;31/10/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;112,843,350,000
118;4;A TODA HORA S.A.;31/10/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;8,095,210,000
118;4;A TODA HORA S.A.;31/10/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,347,795,160,000
118;4;A TODA HORA S.A.;31/10/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;36,256,340,000
118;4;A TODA HORA S.A.;30/11/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;109,974,610,000
118;4;A TODA HORA S.A.;30/11/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;7,978,870,000
118;4;A TODA HORA S.A.;30/11/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,332,979,700,000
118;4;A TODA HORA S.A.;30/11/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;36,709,600,000
118;4;A TODA HORA S.A.;31/12/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;100,299,120,000
118;4;A TODA HORA S.A.;31/12/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;10,365,900,000
118;4;A TODA HORA S.A.;31/12/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;5,303,083,050,000
118;4;A TODA HORA S.A.;31/12/2018;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;55,150,940,000
118;4;A TODA HORA S.A.;31/01/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;100,068,280,000
118;4;A TODA HORA S.A.;31/01/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;10,771,570,000
118;4;A TODA HORA S.A.;31/01/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,148,304,770,000
118;4;A TODA HORA S.A.;31/01/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;51,698,350,000
118;4;A TODA HORA S.A.;28/02/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;97,575,000,000
118;4;A TODA HORA S.A.;28/02/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;10,070,200,000
118;4;A TODA HORA S.A.;28/02/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,174,186,040,000
118;4;A TODA HORA S.A.;28/02/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;46,731,490,000
118;4;A TODA HORA S.A.;31/03/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;105,175,530,000
118;4;A TODA HORA S.A.;31/03/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;9,927,180,000
118;4;A TODA HORA S.A.;31/03/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,745,910,820,000
118;4;A TODA HORA S.A.;31/03/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;46,063,190,000
118;4;A TODA HORA S.A.;30/04/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;106,434,890,000
118;4;A TODA HORA S.A.;30/04/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;8,072,890,000
118;4;A TODA HORA S.A.;30/04/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,240,410,910,000
118;4;A TODA HORA S.A.;30/04/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;40,445,040,000
118;4;A TODA HORA S.A.;31/05/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;112,373,750,000
118;4;A TODA HORA S.A.;31/05/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;6,972,680,000
118;4;A TODA HORA S.A.;31/05/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,556,551,520,000
118;4;A TODA HORA S.A.;31/05/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;40,598,490,000
118;4;A TODA HORA S.A.;30/06/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;95,972,770,000
118;4;A TODA HORA S.A.;30/06/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;6,575,580,000
118;4;A TODA HORA S.A.;30/06/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;4,030,220,180,000
118;4;A TODA HORA S.A.;30/06/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;37,700,760,000
118;4;A TODA HORA S.A.;31/07/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;102,678,690,000
118;4;A TODA HORA S.A.;31/07/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;7,991,130,000
118;4;A TODA HORA S.A.;31/07/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,951,556,790,000
118;4;A TODA HORA S.A.;31/07/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;40,790,390,000
118;4;A TODA HORA S.A.;31/08/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;108,537,410,000
118;4;A TODA HORA S.A.;31/08/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;8,877,870,000
118;4;A TODA HORA S.A.;31/08/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,600,821,560,000
118;4;A TODA HORA S.A.;31/08/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;46,845,550,000
118;4;A TODA HORA S.A.;30/09/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;107,452,600,000
118;4;A TODA HORA S.A.;30/09/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;6,025,000,000
118;4;A TODA HORA S.A.;30/09/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;90;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,378,000,510,000
118;4;A TODA HORA S.A.;30/09/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;100;Monto de transacciones por retiros con tarjetas débito de entidades extranjeras;0,000;0,000;33,850,680,000
118;4;A TODA HORA S.A.;31/10/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;40;Monto de transacciones por avances a nivel nacional con tarjeta de crédito;0,000;0,000;113,366,910,000
118;4;A TODA HORA S.A.;31/10/2019;7;ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR;60;Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras;0,000;0,000;5,048,230,000
